Simran||||A socially criticized girl who is financially cornered, becomes an outlaw to dodge the situation.||||2017||||movie||||NOT RATED||||Crime, Drama, Romance
8969||||N/A||||2016||||movie||||N/A||||Thriller
Gemini Ganeshanum Suruli Raajanum||||A playboy falls truely for a woman and decides to get married to her. She puts forth an uphill task for him - to confront his ex-flames.||||2017||||movie||||N/A||||Comedy, Crime, Thriller
Dovlatov||||DOVLATOV charts six days in the life of brilliant, ironic writer who saw far beyond the rigid limits of 70s Soviet Russia. Sergei Dovlatov fought preserve his own talent and decency with ...||||2018||||movie||||N/A||||Biography, Drama
Jolly LLB 2||||Jolly is a clumsy lawyer who is faced with representing the most critical court case of his career.||||2017||||movie||||N/A||||Comedy, Drama
Pawo||||Since 1950 Tibet is occupied by China. Dorjee, a young Tibetan, grew up in peace 40 years later. After the death of his father, all comes to an point, where he realizes that his wings are already cut, what it means to be Tibetan in a country which is called China. Inside Tibet and in Exil, a last cry for freedom starts.||||2016||||movie||||N/A||||Biography, Drama
Tujh Se Hee Raabta||||They say the true test of love is not when lovers are together but comes when they are separated and realize that despite the distance, Love is still there. Such is the story of "Tujh Se Hee Raabtaa"... a wondrously beautiful web of human relations. Newly-weds Farhan and Anum are the epitome of true love. With dreams of a perfect future in their eyes, they are all set to start their life together as man and wife. Fate however, has something else planned for the young couple. Life takes an unexpected turn when Farhan and Anum meet with an unfortunate accident on the night of their wedding. The accident leaves Anum in a coma and Farhan completely shattered. As time passes, Anum lies in a lifeless state with Farhan refusing to give up on her but due to unforeseen circumstances Farhan's love for Anum is put to the test and the two are separated. Farhan marries Sofia who is a doting wife and also pregnant with their first child. Despite having everything in life, the void in Farhan's heart remains. He is unable to cut the ties of his heart that are so tightly bound to Anum. All of Farhan's dormant feelings and memories are reawakened when Anum regains consciousness and comes back in to his life. Anum awakens to a world which is alien to her and is left hurt and confused when she gets to know about Farhan's second marriage. Farhan takes Anum home to a pregnant Sofia and the true test of relations begins. Will Farhan be able to be fair to both his wives who have loved no other but him? Will he be able to balance his love for Anum and his responsibility towards Sofia? Will Anum be able to forgive Farhan for remarrying and shattering all her dreams of a perfect future with him? Will Sofia accept that she is no longer the only woman in Farhan's life? To find out who will win this battle of love, emotions, and reason in which nobody is wrong and no one is to blame, watch out for "Tujh Se Hee Raabtaa."||||2015||||movie||||N/A||||Drama
Commando 2||||A man uses his combat skills to eradicate black money, which has been siphoned to banks abroad.||||2017||||movie||||N/A||||Action, Adventure, Crime, Thriller
Legends of Carpathians||||As Carpathian legend has it, Oleksa Dovbush was a heroic outlaw with excellent fighting skills and a gift to predict the future. He was left an orphan as a small boy after a local lord murdered Oleksa's mother. After spending his childhood in exile in the mountains, he returned as a grown man to avenge his mother's death. Oleksa gathered followers to begin a crusade against the lord, but destiny made other plans for him.||||2017||||movie||||N/A||||Action, History
Status Update||||Ross Lynch stars as Kyle Moore, a teenager who after being uprooted by his parents' separation and unable to fit into his new hometown, stumbles upon a magical app that causes his social media updates to come true.||||2018||||movie||||PG-13||||Comedy, Fantasy
Berlin Syndrome||||While holidaying in Berlin, Australian photojournalist, Clare meets Andi, a charismatic local man and there is an instant attraction between them. A night of passion ensues. But what initially appears to be the start of a romance suddenly takes an unexpected and sinister turn when Clare wakes the following morning to discover Andi has left for work and locked her in his apartment. An easy mistake to make, of course, except Andi has no intention of letting her go again. Ever.||||2017||||movie||||R||||Drama, Horror, Mystery, Thriller
Black Level||||Loneliness dwells in a big city; Kostya, the wedding photographer, dwells there too. At work, he is surrounded by happy people celebrating special moments in their lives. Kostya is about to turn 50, and he is drastically losing everything he used to cherish. Will he cope with his despair and regain the joy of life?||||2016||||movie||||N/A||||Drama
Bloody Crayons||||A group of graduating students goes to an island for a short film project when they are rattled by a mysterious killer who strives to kill all of them.||||2017||||movie||||N/A||||Horror, Mystery, Thriller
Deadpool 2||||Foul-mouthed mutant mercenary Wade Wilson (AKA. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg, Cable.||||2018||||movie||||R||||Action, Adventure, Comedy
The Ghazi Attack||||In 1971, amid rising tensions between India and Pakistan over the liberation war of East Pakistan, Pakistan navy, in a top secret mission, plans an attack on Indian majestic-class aircraft carrier INS Vikrant, to gain control over the waters of Bay of Bengal. They send their best-in-class submarine PNS Ghazi, but are intercepted by an Indian submarine INS Karanj (S21). An underwater attack ensues.||||2017||||movie||||NOT RATED||||Action, History, Thriller, War
We Love You, Sally Carmichael!||||Readers across the world are in love with author Sally Carmichael's series of romance novels that chronicle the epic love story between a human girl and a merman. But no one knows that Sally Carmichael is really Simon Hayes, a bitter, serious novelist - and Simon would like to keep it that way.||||2017||||movie||||PG||||Comedy
